id,sent_id,form,lemma,case,deprel,sentence
10,10,ja,ja,,cc,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
11,11,suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",conj,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
12,12,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
13,17,nimettiin,nimetä,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Pass'}",acl:relcl,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
14,13,opettajalle,opettaja,"{'Case': 'All', 'Derivation': 'Ja', 'Number': 'Sing'}",nmod,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
15,14,",",",",,punct,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
16,15,joka,joka,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Rel'}",obj,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
17,16,myöhemmin,myöhemmin,,advmod,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
18,18,lehtoriksi,lehtori,"{'Case': 'Tra', 'Number': 'Sing'}",xcomp:ds,"Tarton yliopiston vuoden 1803 peruskirjassa oli varattu paikka viron ja suomen kielen opettajalle, joka myöhemmin nimettiin lehtoriksi."
19,1,Suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
20,2,kieltä,kieli,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
21,3,päätettiin,päättää,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
22,4,opettaa,opettaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
23,11,tuli,tulla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",advcl,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
24,16,.,.,,punct,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
25,5,",",",",,punct,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
26,6,koska,koska,,mark,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
27,10,alueelta,alue,"{'Case': 'Abl', 'Number': 'Sing'}",obl,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
28,13,opiskelijoita,opiskelija,"{'Case': 'Par', 'Derivation': 'Ja', 'Number': 'Plur'}",nsubj,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
29,15,yliopistoon,yli#opisto,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
30,7,niin,niin,,advmod,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
31,8,sanotulta,sanottu,"{'Case': 'Abl', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
32,9,Vanha-Suomen,Vanha#Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
33,12,paljon,paljon,,advmod,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
34,14,uuteen,uusi,"{'Case': 'Ill', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Suomen kieltä päätettiin opettaa, koska niin sanotulta Vanha-Suomen alueelta tuli paljon opiskelijoita uuteen yliopistoon."
35,1,Yliopiston,yli#opisto,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
36,2,ensimmäiseksi,ensimmäinen,"{'Case': 'Tra', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",xcomp,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
37,7,lehtoriksi,lehtori,"{'Case': 'Tra', 'Number': 'Sing'}",xcomp,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
38,9,Friedrich,Friedrich,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
39,22,.,.,,punct,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
40,3,viron,viro,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
41,4,ja,ja,,cc,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
42,5,suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",conj,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
43,6,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
44,8,tuli,tulla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
45,10,David,David,"{'Case': 'Nom', 'Number': 'Sing'}",flat:name,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
46,11,Lenz,Lenz,"{'Case': 'Nom', 'Number': 'Sing'}",flat:name,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
47,20,yliopistonlehtori,yli#opiston#lehtori,"{'Case': 'Nom', 'Number': 'Sing'}",acl:relcl,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
48,12,",",",",,punct,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
49,13,joka,joka,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Rel'}",nsubj:cop,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
50,14,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
51,15,samalla,samalla,,advmod,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
52,16,myös,myös,,advmod,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
53,17,ensimmäinen,ensimmäinen,"{'Case': 'Nom', 'Derivation': 'Inen', 'Number': 'Sing', 'NumType': 'Ord'}",nummod,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
54,19,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
55,21,maailmalla,maailma,"{'Case': 'Ade', 'Number': 'Sing'}",nmod,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
56,18,suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Yliopiston ensimmäiseksi viron ja suomen kielen lehtoriksi tuli Friedrich David Lenz, joka oli samalla myös ensimmäinen suomen kielen yliopistonlehtori maailmalla."
57,1,On,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
58,2,kuitenkin,kuitenkin,,advmod,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
59,8,osasi,osata,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",csubj:cop,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
60,15,.,.,,punct,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
61,3,epäselvää,epä#selvä,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}",root,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
62,4,",",",",,punct,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
63,5,missä,mikä,"{'Case': 'Ine', 'Number': 'Sing', 'PronType': 'Rel'}",advmod,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
64,7,Lenz,Lenz,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
65,9,suomea,suomi,"{'Case': 'Par', 'Number': 'Sing'}",obj,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
66,14,opiskeli,opiskella,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",conj,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
67,6,määrin,määrin,,fixed,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
68,10,tai,tai,,cc,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
69,11,missä,mikä,"{'Case': 'Ine', 'Number': 'Sing', 'PronType': 'Rel'}",obl,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
70,12,hän,hän,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",nsubj,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
71,13,sitä,se,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Dem'}",obj,"On kuitenkin epäselvää, missä määrin Lenz osasi suomea tai missä hän sitä opiskeli."
72,1,Professori,professori,"{'Case': 'Nom', 'Number': 'Sing'}",compound:nn,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
73,3,Aristen,Ariste,"{'Case': 'Gen', 'Number': 'Sing'}",flat:name,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
74,4,mukaan,mukaan,{'AdpType': 'Post'},case,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
75,2,Paul,Paul,"{'Case': 'Nom', 'Number': 'Sing'}",obl,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
76,7,opetus,opetus,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
77,9,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
78,10,kuitenkaan,kuitenkaan,,advmod,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
79,12,jaloilleen,jalka,"{'Case': 'All', 'Number': 'Plur', 'Person[psor]': '3'}",obl,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
80,16,syynä,syy,"{'Case': 'Ess', 'Number': 'Sing'}",conj,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
81,23,.,.,,punct,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
82,5,suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
83,6,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
84,8,yliopistossa,yli#opisto,"{'Case': 'Ine', 'Number': 'Sing'}",nmod,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
85,11,noussut,nousta,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",root,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
86,13,",",",",,punct,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
87,14,ja,ja,,cc,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
88,15,sen,se,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}",nmod:poss,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
89,17,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
90,20,kyvyttömyys,kyvyttömyys,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
91,18,aiempien,aiempi,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
92,19,lehtoreiden,lehtori,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:poss,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
93,22,kielessä,kieli,"{'Case': 'Ine', 'Number': 'Sing'}",nmod,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
94,21,suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Professori Paul Aristen mukaan suomen kielen opetus yliopistossa ei kuitenkaan noussut jaloilleen, ja sen syynä oli aiempien lehtoreiden kyvyttömyys suomen kielessä."
95,1,Opetustoiminta,opetus#toiminta,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,Opetustoiminta rajoittui siis käytännössä viron kielen opettamiseen.
96,3,siis,siis,,advmod,Opetustoiminta rajoittui siis käytännössä viron kielen opettamiseen.
97,4,käytännössä,käytäntö,"{'Case': 'Ine', 'Number': 'Sing'}",obl,Opetustoiminta rajoittui siis käytännössä viron kielen opettamiseen.
98,7,opettamiseen,opettaminen,"{'Case': 'Ill', 'Derivation': 'Minen', 'Number': 'Sing'}",obl,Opetustoiminta rajoittui siis käytännössä viron kielen opettamiseen.
99,8,.,.,,punct,Opetustoiminta rajoittui siis käytännössä viron kielen opettamiseen.
100,2,rajoittui,rajoittua,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Opetustoiminta rajoittui siis käytännössä viron kielen opettamiseen.
101,5,viron,viro,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Opetustoiminta rajoittui siis käytännössä viron kielen opettamiseen.
102,6,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,Opetustoiminta rajoittui siis käytännössä viron kielen opettamiseen.
103,1,Vuonna,vuosi,"{'Case': 'Ess', 'Number': 'Sing'}",obl,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
104,9,Elias,Elias,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
105,11,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
106,13,Viroon,Viro,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
107,18,syntyi,syntyä,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",conj,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
108,27,.,.,,punct,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
109,2,1844,1844,{'NumType': 'Card'},nummod,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
110,3,Suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
111,4,kansalliseepoksen,kansalli#seepos,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
112,6,Kalevala,Kalevala,"{'Case': 'Nom', 'Number': 'Sing'}",compound:nn,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
113,5,“,“,,punct,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
114,7,”,”,,punct,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
115,8,tekijä,tekijä,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",compound:nn,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
116,10,Lönnrot,Lönnrot,"{'Case': 'Nom', 'Number': 'Sing'}",flat:name,"Vuonna 1844 Suomen kansalliseepoksen “Kalevala” tekijä Elias Lönnrot oli matkustanut Viroon, ja hänen toimestaan syntyi yhteistyö paikallisten sivistyneiden kanssa kielen ja kansanrunouden alalla."
