id,sent_id,form,lemma,case,deprel,sentence
30,3,nuori,nuori,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
31,4,",",",",,punct,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
32,6,13-14vuotias,13#14vuotias,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
33,11,liikkeellä,liikkeellä,,acl:relcl,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
34,5,noin,noin,,advmod,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
35,8,",",",",,punct,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
36,9,joka,joka,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Rel'}",nsubj:cop,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
37,10,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
38,12,lehmiensä,lehmä,"{'Case': 'Gen', 'Number': 'Plur', 'Person[psor]': '3'}",nmod,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
39,19,vanhempia,vanha,"{'Case': 'Par', 'Degree': 'Cmp', 'Number': 'Plur'}",obl,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
40,13,ja,ja,,cc,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
41,14,toisten,toinen,"{'Case': 'Gen', 'Number': 'Plur', 'PronType': 'Rcp'}",nmod:poss,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
42,15,nuorten,nuori,"{'Case': 'Gen', 'Number': 'Plur'}",conj,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
43,16,kanssa,kanssa,{'AdpType': 'Post'},case,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
44,17,",",",",,punct,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
45,18,ilman,ilman,{'AdpType': 'Prep'},case,"Päähenkilönä on nuori, noin 13-14vuotias tyttö, joka on liikkeellä lehmiensä ja toisten nuorten kanssa, ilman vanhempia."
46,1,Kirja,kirja,"{'Case': 'Nom', 'Number': 'Sing'}",obj,"Kirja on kirjoitettu kokonaan murteella, meänkielellä."
47,2,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux:pass,"Kirja on kirjoitettu kokonaan murteella, meänkielellä."
48,5,murteella,murre,"{'Case': 'Ade', 'Number': 'Sing'}",obl,"Kirja on kirjoitettu kokonaan murteella, meänkielellä."
49,8,.,.,,punct,"Kirja on kirjoitettu kokonaan murteella, meänkielellä."
50,3,kirjoitettu,kirjoittaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",root,"Kirja on kirjoitettu kokonaan murteella, meänkielellä."
51,4,kokonaan,kokonaan,,advmod,"Kirja on kirjoitettu kokonaan murteella, meänkielellä."
52,7,meänkielellä,meän#kieli,"{'Case': 'Ade', 'Number': 'Sing'}",nmod,"Kirja on kirjoitettu kokonaan murteella, meänkielellä."
53,6,",",",",,punct,"Kirja on kirjoitettu kokonaan murteella, meänkielellä."
54,1,Kirjan,kirja,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
55,2,kirjoittaja,kirjoittaja,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",nsubj:cop,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
56,3,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
57,5,Liksom,Liksom,"{'Case': 'Nom', 'Number': 'Sing'}",flat:name,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
58,9,tunnettu,tuntea,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl:relcl,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
59,4,Rosa,Rosa,"{'Case': 'Nom', 'Number': 'Sing'}",root,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
60,6,",",",",,punct,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
61,7,joka,joka,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Rel'}",obj,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
62,8,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux:pass,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
63,11,teoksesta,teos,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
64,10,mm.,mm.,{'Abbr': 'Yes'},advmod,"Kirjan kirjoittaja on Rosa Liksom, joka on tunnettu mm. teoksesta"
65,1,Hytti,Hytti,"{'Case': 'Nom', 'Number': 'Sing'}",compound:nn,Hytti numero kuusi.
66,3,kuusi,kuusi,"{'Case': 'Nom', 'Number': 'Sing', 'NumType': 'Card'}",nummod,Hytti numero kuusi.
67,4,.,.,,punct,Hytti numero kuusi.
68,2,numero,numero,"{'Case': 'Nom', 'Number': 'Sing'}",root,Hytti numero kuusi.
69,1,Kirjassa,kirja,"{'Case': 'Ine', 'Number': 'Sing'}",obl,Kirjassa kuvataan vuosia 1944 ja 1945.
70,3,vuosia,vuosi,"{'Case': 'Par', 'Number': 'Plur'}",obj,Kirjassa kuvataan vuosia 1944 ja 1945.
71,4,1944,1944,{'NumType': 'Card'},obl,Kirjassa kuvataan vuosia 1944 ja 1945.
72,7,.,.,,punct,Kirjassa kuvataan vuosia 1944 ja 1945.
73,2,kuvataan,kuvata,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,Kirjassa kuvataan vuosia 1944 ja 1945.
74,5,ja,ja,,cc,Kirjassa kuvataan vuosia 1944 ja 1945.
75,6,1945,1945,{'NumType': 'Card'},conj,Kirjassa kuvataan vuosia 1944 ja 1945.
76,1,Suomi,Suomi,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
77,2,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
78,8,kaatuneet,kaatua,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",conj,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
79,14,evakot,evakko,"{'Case': 'Nom', 'Number': 'Plur'}",conj,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
80,23,.,.,,punct,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
81,3,sodassa,sota,"{'Case': 'Ine', 'Number': 'Sing'}",root,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
82,4,",",",",,punct,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
83,6,miehet,mies,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
84,7,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
85,5,monet,moni,"{'Case': 'Nom', 'Number': 'Plur', 'PronType': 'Ind'}",det,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
86,9,",",",",,punct,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
87,11,ihmiset,ihminen,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
88,12,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
89,13,moninkertaiset,monin#kertainen,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
90,16,tulleet,tulla,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",parataxis,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
91,20,joutuvat,joutua,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",conj,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
92,10,monet,moni,"{'Case': 'Nom', 'Number': 'Plur', 'PronType': 'Ind'}",det,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
93,15,–,–,,punct,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
94,17,Karjalasta,Karjala,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
95,18,ja,ja,,cc,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
96,19,nyt,nyt,,advmod,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
97,22,Ruotsiin,Ruotsi,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
98,21,vielä,vielä,,advmod,"Suomi on sodassa, monet miehet ovat kaatuneet, monet ihmiset ovat moninkertaiset evakot – tulleet Karjalasta ja nyt joutuvat vielä Ruotsiin."
99,1,Suuressa,suuri,"{'Case': 'Ine', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
100,3,Suomea,suomi,"{'Case': 'Par', 'Number': 'Sing'}",nmod,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
101,2,osassa,osa,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
102,4,",",",",,punct,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
103,6,pohjoisessa,pohjoinen,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
104,8,vielä,vielä,,advmod,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
105,10,maalaiselämää,maalais#elämä,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
106,11,.,.,,punct,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
107,5,erityisesti,erityisesti,{'Derivation': 'Sti'},advmod,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
108,7,eletään,elää,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
109,9,köyhää,köyhä,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Suuressa osassa Suomea, erityisesti pohjoisessa eletään vielä köyhää maalaiselämää."
110,1,Voi,voida,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '0', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
111,10,roolissa,rooli,"{'Case': 'Ine', 'Number': 'Sing'}",ccomp,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
112,13,.,.,,punct,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
113,2,sanoa,sanoa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
114,3,",",",",,punct,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
115,4,että,että,,mark,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
116,5,kirjassa,kirja,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
117,6,lehmät,lehmä,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
118,7,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
119,9,tärkeässä,tärkeä,"{'Case': 'Ine', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
120,8,yhtä,yhtä,,advmod,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
121,12,ihmiset,ihminen,"{'Case': 'Nom', 'Number': 'Plur'}",advcl,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
122,11,kuin,kuin,,mark,"Voi sanoa, että kirjassa lehmät ovat yhtä tärkeässä roolissa kuin ihmiset."
123,1,Sen,se,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}",det,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
124,2,ajan,aika,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
125,3,ihmisille,ihminen,"{'Case': 'All', 'Number': 'Plur'}",obl,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
126,4,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '0', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
127,5,erittäin,erittäin,{'Derivation': 'Ttain'},advmod,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
128,7,saada,saada,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
129,14,.,.,,punct,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
130,6,tärkeää,tärkeä,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}",root,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
131,8,myös,myös,,advmod,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
132,12,lehmät,lehmä,"{'Case': 'Nom', 'Number': 'Plur'}",appos,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
133,9,eläimet,eläin,"{'Case': 'Nom', 'Number': 'Plur'}",obj,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
134,10,",",",",,punct,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
135,11,erityisesti,erityisesti,{'Derivation': 'Sti'},advmod,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
136,13,turvaan,turva,"{'Case': 'Ill', 'Number': 'Sing'}",nmod,"Sen ajan ihmisille oli erittäin tärkeää saada myös eläimet, erityisesti lehmät turvaan."
137,1,Karjasta,karja,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Karjasta riippui koko elanto, sitä paitsi lehmät olivat niitä hoitaville kuin perhe – nuorille ne toivat tukea ja turvaa."
138,4,elanto,elanto,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Karjasta riippui koko elanto, sitä paitsi lehmät olivat niitä hoitaville kuin perhe – nuorille ne toivat tukea ja turvaa."
139,11,hoitaville,hoitaa,"{'Case': 'All', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",advcl,"Karjasta riippui koko elanto, sitä paitsi lehmät olivat niitä hoitaville kuin perhe – nuorille ne toivat tukea ja turvaa."
140,17,toivat,tuoda,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",parataxis,"Karjasta riippui koko elanto, sitä paitsi lehmät olivat niitä hoitaville kuin perhe – nuorille ne toivat tukea ja turvaa."
141,21,.,.,,punct,"Karjasta riippui koko elanto, sitä paitsi lehmät olivat niitä hoitaville kuin perhe – nuorille ne toivat tukea ja turvaa."
142,2,riippui,riippua,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Karjasta riippui koko elanto, sitä paitsi lehmät olivat niitä hoitaville kuin perhe – nuorille ne toivat tukea ja turvaa."
