id,sent_id,form,lemma,case,deprel,sentence
12,11,viron,viro,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Hakulisen ja Keevallikun artikkelissa tutkittiin sanojen küll ja kyllä käyttöä viron ja suomen kielen kielteisissä lausumissä.
13,13,suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Hakulisen ja Keevallikun artikkelissa tutkittiin sanojen küll ja kyllä käyttöä viron ja suomen kielen kielteisissä lausumissä.
14,12,ja,ja,,cc,Hakulisen ja Keevallikun artikkelissa tutkittiin sanojen küll ja kyllä käyttöä viron ja suomen kielen kielteisissä lausumissä.
15,14,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Hakulisen ja Keevallikun artikkelissa tutkittiin sanojen küll ja kyllä käyttöä viron ja suomen kielen kielteisissä lausumissä.
16,15,kielteisissä,kielteinen,"{'Case': 'Ine', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,Hakulisen ja Keevallikun artikkelissa tutkittiin sanojen küll ja kyllä käyttöä viron ja suomen kielen kielteisissä lausumissä.
17,1,Tutkimuksen,tutkimus,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
18,3,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
19,4,siis,siis,,advmod,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
20,5,vuorot,vuoro,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
21,17,.,.,,punct,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
22,2,kohteena,kohde,"{'Case': 'Ess', 'Number': 'Sing'}",root,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
23,6,",",",",,punct,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
24,7,joissa,joka,"{'Case': 'Ine', 'Number': 'Plur', 'PronType': 'Rel'}",obl,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
25,8,kyllä,kyllä,,advmod,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
26,13,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
27,16,lausumassa,lausua,"{'Case': 'Ine', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
28,9,/,/,,punct,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
29,10,küll,küllo,"{'Case': 'Nom', 'Number': 'Sing'}",conj,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
30,12,kieltosana,kielto#sa,"{'Case': 'Ess', 'Number': 'Sing'}",conj,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
31,11,ja,ja,,cc,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
32,14,esiintyvät,esiintyä,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",acl:relcl,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
33,15,samassa,sama,"{'Case': 'Ine', 'Number': 'Sing', 'PronType': 'Ind'}",obl,"Tutkimuksen kohteena oli siis vuorot, joissa kyllä/ küll ja kieltosana ei esiintyvät samassa lausumassa."
34,1,Artikkelin,artikkeli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
35,3,mukaan,mukaan,{'AdpType': 'Post'},case,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
36,2,kirjoittajien,kirjoittaja,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Plur'}",obl,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
37,4,se,se,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Dem'}",nsubj,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
38,19,tutkimuskysymyksen,tutkimus#kysymys,"{'Case': 'Gen', 'Number': 'Sing'}",obj,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
39,30,?,?,,punct,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
40,5,",",",",,punct,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
41,6,että,että,,mark,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
42,10,kyllä-sana,kyllä#sana,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
43,11,voi,voida,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
44,12,suomessa,Suomi,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
45,15,kieltolauseessa,kielto#lause,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
46,16,",",",",,punct,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
47,7,myönteisenä,myönteinen,"{'Case': 'Ess', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
48,8,vastauspartikkelina,vastaus#partikkeli,"{'Case': 'Ess', 'Number': 'Sing'}",obl,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
49,9,käytetty,käyttää,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
50,13,esiintyä,esiintyä,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",ccomp,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
51,14,myös,myös,,advmod,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
52,17,herätti,herättää,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
53,18,aidon,aito,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
54,20,:,:,,punct,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
55,23,lausumassa,lausua,"{'Case': 'Ine', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",parataxis,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
56,21,voidaanko,voida,"{'Clitic': 'Ko', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",aux,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
57,22,samassa,sama,"{'Case': 'Ine', 'Number': 'Sing', 'PronType': 'Ind'}",obl,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
58,24,näin,näin,,advmod,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
59,26,esittää,esittää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
60,25,ollen,ollen,,fixed,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
61,27,polaarisesti,polaarisesti,{'Derivation': 'Sti'},advmod,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
62,28,vastakkaiset,vastakkainen,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
63,29,näkökannat,näkö#kanta,"{'Case': 'Nom', 'Number': 'Plur'}",obj,"Artikkelin kirjoittajien mukaan se, että myönteisenä vastauspartikkelina käytetty kyllä-sana voi suomessa esiintyä myös kieltolauseessa, herätti aidon tutkimuskysymyksen: voidaanko samassa lausumassa näin ollen esittää polaarisesti vastakkaiset näkökannat?"
64,1,Kuten,kuten,,mark,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
65,2,artikkelista,artikkeli,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
66,4,",",",",,punct,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
67,3,ymmärsin,ymmärtää,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",advcl,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
68,10,kyllä,kyllä,,advmod,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
69,12,.,.,,punct,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
70,5,tietyissä,tietty,"{'Case': 'Ine', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
71,6,tapauksissa,tapaus,"{'Case': 'Ine', 'Number': 'Plur'}",obl,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
72,7,vastaus,vastaus,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
73,8,olisi,olla,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
74,11,“,“,,punct,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
75,9,„,„,,root,"Kuten artikkelista ymmärsin, tietyissä tapauksissa vastaus olisi „kyllä“."
76,1,Artikkelin,artikkeli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
77,2,Suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
78,3,aineistona,aineisto,"{'Case': 'Ess', 'Number': 'Sing'}",obl,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
79,8,keskusteluja,keskustelu,"{'Case': 'Par', 'Derivation': 'U', 'Number': 'Plur'}",obj,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
80,9,.,.,,punct,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
81,4,käytettiin,käyttää,"{'Mood': 'Ind', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
82,5,spontaaneissa,spontaani,"{'Case': 'Ine', 'Degree': 'Pos', 'Number': 'Plur'}",amod,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
83,6,puhetilanteissa,puhe#tilanne,"{'Case': 'Ine', 'Number': 'Plur'}",obl,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
84,7,käytettyjä,käyttää,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,Artikkelin Suomen aineistona käytettiin spontaaneissa puhetilanteissa käytettyjä keskusteluja.
85,1,Aineisto,aineisto,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
86,2,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
87,14,keskusteluarkistosta,keskustelu#arkisto,"{'Case': 'Ela', 'Number': 'Sing'}",nmod,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
88,22,keskusteluista,keskustelu,"{'Case': 'Ela', 'Derivation': 'U', 'Number': 'Plur'}",nmod,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
89,28,.,.,,punct,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
90,3,peräisin,peräisin,,root,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
91,4,Helsingin,Helsinki,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
92,5,yliopiston,yli#opisto,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
93,6,Suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
94,7,",",",",,punct,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
95,8,suomalais-ugrilaisten,suomalainen#ugrilainen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
96,9,kielten,kieli,"{'Case': 'Gen', 'Number': 'Plur'}",conj,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
97,12,kielten,kieli,"{'Case': 'Gen', 'Number': 'Plur'}",conj,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
98,10,ja,ja,,cc,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
99,11,pohjoismaisten,pohjoinen#mainen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
100,13,laitoksen,laitos,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
101,15,vuodesta,vuosi,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
102,16,1988,1988,{'NumType': 'Card'},nummod,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
103,17,alkaen,alkaen,{'AdpType': 'Post'},case,"Aineisto on peräisin Helsingin yliopiston Suomen, suomalais-ugrilaisten kielten ja pohjoismaisten kielten laitoksen keskusteluarkistosta vuodesta 1988 alkaen tallennetuista puhelin- ja kasvokkaista keskusteluista sekä arki- että institutionaalisista tilanteista."
