id,sent_id,form,lemma,case,deprel,sentence
10,12,anaforisesta,anaforinen,"{'Case': 'Ela', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,Hakulisen ja Laitisen laatima artikkeli kertoo kirjoitetussa ja puhutussa suomessa käytettävästä anaforisesta nollasta.
11,8,ja,ja,,cc,Hakulisen ja Laitisen laatima artikkeli kertoo kirjoitetussa ja puhutussa suomessa käytettävästä anaforisesta nollasta.
12,9,puhutussa,puhua,"{'Case': 'Ine', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",conj,Hakulisen ja Laitisen laatima artikkeli kertoo kirjoitetussa ja puhutussa suomessa käytettävästä anaforisesta nollasta.
13,10,suomessa,Suomi,"{'Case': 'Ine', 'Number': 'Sing'}",obl,Hakulisen ja Laitisen laatima artikkeli kertoo kirjoitetussa ja puhutussa suomessa käytettävästä anaforisesta nollasta.
14,1,Sillä,se,"{'Case': 'Ade', 'Number': 'Sing', 'PronType': 'Dem'}",obl,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
15,3,tapauksia,tapaus,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
16,28,.,.,,punct,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
17,2,tarkoitetaan,tarkoittaa,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
18,4,",",",",,punct,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
19,5,jossa,joka,"{'Case': 'Ine', 'Number': 'Sing', 'PronType': 'Rel'}",obl,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
20,8,tarkoitteeseen,tarkoite,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
21,9,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
22,15,jätetään,jättää,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",conj,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
23,6,edellä,edellä,,advmod,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
24,7,mainittuun,mainita,"{'Case': 'Ill', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
25,10,viitata,viitata,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",acl:relcl,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
26,11,",",",",,punct,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
27,12,vaan,vaan,,cc,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
28,14,paikka,paikka,"{'Case': 'Nom', 'Number': 'Sing'}",obj,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
29,16,tyhjäksi,tyhjä,"{'Case': 'Tra', 'Degree': 'Pos', 'Number': 'Sing'}",xcomp:ds,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
30,19,halunnut,haluta,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",conj,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
31,13,uudelleenmaininnan,uudelleenmaininta,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
32,17,: Äiti,:eäiti,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
33,18,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
34,20,kantaa,kantaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
35,21,pojastaan,poika,"{'Case': 'Ela', 'Number': 'Sing', 'Person[psor]': '3'}",obl,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
36,23,huolta,huoli,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
37,22,enempää,enempää,,advmod,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
38,24,kuin,kuin,,mark,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
39,25,_,_,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
40,26,jo,jo,,advmod,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
41,27,kantoi,kantaa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",advcl,"Sillä tarkoitetaan tapauksia, jossa edellä mainittuun tarkoitteeseen ei viitata, vaan uudelleenmaininnan paikka jätetään tyhjäksi : Äiti ei halunnut kantaa pojastaan enempää huolta kuin _ jo kantoi."
42,1,Keskustelussa,keskustelu,"{'Case': 'Ine', 'Derivation': 'U', 'Number': 'Sing'}",obl,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
43,2,AN,AN,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
44,5,sitoutumista,sitoutuminen,"{'Case': 'Par', 'Derivation': 'Minen', 'Number': 'Sing'}",obj,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
45,12,.,.,,punct,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
46,3,ilmaisee,ilmaista,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
47,4,puhujan,puhuja,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Sing'}",nmod:gsubj,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
48,8,näkökulmaan,näkö#kulma,"{'Case': 'Ill', 'Number': 'Sing'}",nmod,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
49,6,edellisen,edellinen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Llinen', 'Number': 'Sing'}",amod,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
50,7,puheenvuoron,puheen#vuoro,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
51,11,affekteihinkin,affekti,"{'Case': 'Ill', 'Clitic': 'Kin', 'Number': 'Plur'}",conj,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
52,9,ja,ja,,cc,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
53,10,usein,usein,,advmod,Keskustelussa AN ilmaisee puhujan sitoutumista edellisen puheenvuoron näkökulmaan ja usein affekteihinkin.
54,1,Referoinnissa,referointi,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
55,2,voi,voida,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
56,3,nollalla,nolla,"{'Case': 'Ade', 'Number': 'Sing'}",obl,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
57,5,suhtautumista,suhtautuminen,"{'Case': 'Par', 'Derivation': 'Minen', 'Number': 'Sing'}",nsubj,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
58,16,.,.,,punct,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
59,4,välittää,välittää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
60,6,henkilön,henkilö,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
61,7,ajatuksiin,ajatus,"{'Case': 'Ill', 'Number': 'Plur'}",nmod,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
62,10,ironiaa,ironia,"{'Case': 'Par', 'Number': 'Sing'}",appos,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
63,8,",",",",,punct,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
64,9,esimerkiksi,esimerkiksi,,advmod,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
65,12,empatiaa,empatia,"{'Case': 'Par', 'Number': 'Sing'}",conj,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
66,15,affekteja,affekti,"{'Case': 'Par', 'Number': 'Plur'}",conj,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
67,11,",",",",,punct,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
68,13,tai,tai,,cc,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
69,14,muita,muu,"{'Case': 'Par', 'Number': 'Plur', 'PronType': 'Ind'}",det,"Referoinnissa voi nollalla välittää suhtautumista henkilön ajatuksiin, esimerkiksi ironiaa, empatiaa tai muita affekteja."
70,1,Erilaisten,erilainen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
71,3,mukaan,mukaan,{'AdpType': 'Post'},case,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
72,2,tutkijoiden,tutkija,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Plur'}",obl,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
73,4,AN:aa,AN,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
74,12,keskeinen,keskeinen,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",advcl,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
75,23,.,.,,punct,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
76,5,käytetään,käyttää,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
77,6,",",",",,punct,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
78,7,kun,kun,,mark,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
79,9,tarkoite,tarkoite,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
80,10,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
81,11,hyvin,hyvin,,advmod,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
82,16,luovutaan,luopua,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",conj,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
83,8,puheen,puhe,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
84,13,ja,ja,,cc,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
85,15,käytöstä,käyttö,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
86,21,oletetaan,olettaa,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",advcl,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
87,14,AN:n,AN,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
88,17,",",",",,punct,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
89,18,kun,kun,,mark,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
90,20,pääsy,pääsy,"{'Case': 'Nom', 'Derivation': 'U', 'Number': 'Sing'}",obj,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
91,22,vaikeammaksi,vaikea,"{'Case': 'Tra', 'Degree': 'Cmp', 'Number': 'Sing'}",xcomp,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
92,19,tarkoitteen,tarkoite,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Erilaisten tutkijoiden mukaan AN:aa käytetään, kun puheen tarkoite on hyvin keskeinen ja AN:n käytöstä luovutaan, kun tarkoitteen pääsy oletetaan vaikeammaksi."
93,1,Pääasiassa,pääasiassa,,advmod,Pääasiassa käytetään AN:aa 3. persoonan poisjättämiseksi.
94,3,AN:aa,AN,"{'Case': 'Par', 'Number': 'Sing'}",obj,Pääasiassa käytetään AN:aa 3. persoonan poisjättämiseksi.
95,6,poisjättämiseksi,poisjättäminen,"{'Case': 'Tra', 'Derivation': 'Minen', 'Number': 'Sing'}",xcomp:ds,Pääasiassa käytetään AN:aa 3. persoonan poisjättämiseksi.
96,7,.,.,,punct,Pääasiassa käytetään AN:aa 3. persoonan poisjättämiseksi.
97,2,käytetään,käyttää,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,Pääasiassa käytetään AN:aa 3. persoonan poisjättämiseksi.
98,4,3.,3.,{'NumType': 'Ord'},nummod,Pääasiassa käytetään AN:aa 3. persoonan poisjättämiseksi.
99,5,persoonan,persoona,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,Pääasiassa käytetään AN:aa 3. persoonan poisjättämiseksi.
100,1,Joissakin,jokin,"{'Case': 'Ine', 'Number': 'Plur', 'PronType': 'Ind'}",det,Joissakin tapauksessa
101,2,tapauksessa,tapaus,"{'Case': 'Ine', 'Number': 'Sing'}",root,Joissakin tapauksessa
102,1,AN:aa,AN,"{'Case': 'Par', 'Number': 'Sing'}",obj,AN:aa saa käyttää kataforisesti eli ennakoivana anaforana:
103,4,kataforisesti,kataforisesti,{'Derivation': 'Sti'},advmod,AN:aa saa käyttää kataforisesti eli ennakoivana anaforana:
104,2,saa,saada,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '0', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,AN:aa saa käyttää kataforisesti eli ennakoivana anaforana:
105,3,käyttää,käyttää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,AN:aa saa käyttää kataforisesti eli ennakoivana anaforana:
106,8,:,:,,punct,AN:aa saa käyttää kataforisesti eli ennakoivana anaforana:
107,5,eli,eli,,cc,AN:aa saa käyttää kataforisesti eli ennakoivana anaforana:
108,6,ennakoivana,ennakoida,"{'Case': 'Ess', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,AN:aa saa käyttää kataforisesti eli ennakoivana anaforana:
109,7,anaforana,anafora,"{'Case': 'Ess', 'Number': 'Sing'}",conj,AN:aa saa käyttää kataforisesti eli ennakoivana anaforana:
110,1,Kun,kun,,mark,"Kun _ oli saanut nuoremman lapsen nukahtamaan vaunuihin parvekkeelle, hän lähti viemään vanhempaa puistoon."
111,2,_ oli,_eoli,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Kun _ oli saanut nuoremman lapsen nukahtamaan vaunuihin parvekkeelle, hän lähti viemään vanhempaa puistoon."
112,6,nukahtamaan,nukahtaa,"{'Case': 'Ill', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,"Kun _ oli saanut nuoremman lapsen nukahtamaan vaunuihin parvekkeelle, hän lähti viemään vanhempaa puistoon."
113,9,",",",",,punct,"Kun _ oli saanut nuoremman lapsen nukahtamaan vaunuihin parvekkeelle, hän lähti viemään vanhempaa puistoon."
