id,sent_id,form,lemma,case,deprel,sentence
28,5,",",",",,punct,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
29,6,että,että,,mark,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
30,11,nimet,nimi,"{'Case': 'Nom', 'Number': 'Plur'}",obj,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
31,19,saksalaisiksi,saksalainen,"{'Case': 'Tra', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",xcomp,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
32,7,länsimaissa,länsi#maa,"{'Case': 'Ine', 'Number': 'Plur'}",obl,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
33,8,varttuneiden,varttua,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
34,10,parissa,parissa,{'AdpType': 'Post'},case,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
35,9,ihmisten,ihminen,"{'Case': 'Gen', 'Number': 'Plur'}",nmod,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
36,13,Heinz,Heinz,"{'Case': 'Nom', 'Number': 'Sing'}",appos,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
37,12,kuten,kuten,,advmod,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
38,15,Hildegard,Hildegard,"{'Case': 'Nom', 'Number': 'Sing'}",conj,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
39,17,Wolfgang,Wolfgang,"{'Case': 'Nom', 'Number': 'Sing'}",conj,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
40,14,",",",",,punct,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
41,16,ja,ja,,cc,"Yhtä lailla on selvääkeää, että länsimaissa varttuneiden ihmisten parissa nimet kuten Heinz, Hildegard ja Wolfgang mielletään saksalaisiksi."
42,1,Henkilönnimet,henkilön#nimi,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,Henkilönnimet ovat myös vahvasti sidoksissa ympäröivään yhteiskuntaan.
43,2,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Henkilönnimet ovat myös vahvasti sidoksissa ympäröivään yhteiskuntaan.
44,3,myös,myös,,advmod,Henkilönnimet ovat myös vahvasti sidoksissa ympäröivään yhteiskuntaan.
45,4,vahvasti,vahvasti,{'Derivation': 'Sti'},advmod,Henkilönnimet ovat myös vahvasti sidoksissa ympäröivään yhteiskuntaan.
46,7,yhteiskuntaan,yhteis#kunta,"{'Case': 'Ill', 'Number': 'Sing'}",nmod,Henkilönnimet ovat myös vahvasti sidoksissa ympäröivään yhteiskuntaan.
47,8,.,.,,punct,Henkilönnimet ovat myös vahvasti sidoksissa ympäröivään yhteiskuntaan.
48,5,sidoksissa,sidos,"{'Case': 'Ine', 'Number': 'Plur'}",root,Henkilönnimet ovat myös vahvasti sidoksissa ympäröivään yhteiskuntaan.
49,6,ympäröivään,ympäröidä,"{'Case': 'Ill', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,Henkilönnimet ovat myös vahvasti sidoksissa ympäröivään yhteiskuntaan.
50,1,Hyvä,hyvä,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}",amod,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
51,3,tästä,tämä,"{'Case': 'Ela', 'Number': 'Sing', 'PronType': 'Dem'}",nmod,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
52,2,esimerkki,esi#merkki,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
53,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
54,6,menestys,menestys,"{'Case': 'Nom', 'Number': 'Sing'}",compound:nn,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
55,8,MM-kilpailuissajen,MM#kilpailu#issa,"{'Case': 'Gen', 'Derivation': 'U', 'Number': 'Plur'}",nmod:poss,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
56,10,vuonna,vuosi,"{'Case': 'Ess', 'Number': 'Sing'}",nmod,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
57,19,suosiossa,suosio,"{'Case': 'Ine', 'Number': 'Sing'}",conj,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
58,25,.,.,,punct,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
59,5,Suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
60,7,jääkiekon,jää#kiekko,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
61,9,voitto,voitto,"{'Case': 'Nom', 'Number': 'Sing'}",root,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
62,11,1995,1995,{'NumType': 'Card'},nummod,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
63,12,ja,ja,,cc,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
64,14,seurannut,seurata,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
65,15,jyrkkä,jyrkkä,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}",amod,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
66,13,tätä,tämä,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Dem'}",obj,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
67,16,kasvu,kasvu,"{'Case': 'Nom', 'Derivation': 'U', 'Number': 'Sing'}",nsubj:cop,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
68,17,nimen,nimi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
69,24,ansiosta,ansio,"{'Case': 'Ela', 'Number': 'Sing'}",nmod,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
70,18,Saku,Saku,"{'Case': 'Nom', 'Number': 'Sing'}",appos,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
71,20,joukkueen,joukkue,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
72,22,Saku,Saku,"{'Case': 'Nom', 'Number': 'Sing'}",appos,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
73,21,pelaajan,pelaaja,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Sing'}",nmod:poss,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
74,23,Koivun,Koivu,"{'Case': 'Gen', 'Number': 'Sing'}",flat:name,Hyvä esimerkki tästä on Suomen menestys jääkiekon MM-kilpailuissajen voitto vuonna 1995 ja tätä seurannut jyrkkä kasvu nimen Saku suosiossa joukkueen pelaajan Saku Koivun ansiosta.
75,1,Henkilönnimien,henkilön#nimi,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:poss,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
76,2,arvo,arvo,"{'Case': 'Nom', 'Number': 'Sing'}",obj,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
77,3,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux:pass,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
78,5,pitkään,pitkään,,advmod,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
79,9,tieteiden,tiede,"{'Case': 'Gen', 'Number': 'Plur'}",obl,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
80,11,.,.,,punct,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
81,4,jo,jo,,advmod,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
82,6,ymmärretty,ymmärtää,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",root,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
83,7,menneisyyttä,menneisyys,"{'Case': 'Par', 'Number': 'Sing'}",obj,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
84,8,tutkivien,tutkia,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
85,10,parissa,parissa,{'AdpType': 'Post'},case,Henkilönnimien arvo on jo pitkään ymmärretty menneisyyttä tutkivien tieteiden parissa.
86,1,Erityisen,erityinen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
87,2,arvokkaita,arvokas,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
88,3,nimet,nimi,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
89,4,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
90,5,puhuttaessa,puhua,"{'Case': 'Ine', 'InfForm': '2', 'VerbForm': 'Inf', 'Voice': 'Pass'}",advcl,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
91,6,sellaisista,sellainen,"{'Case': 'Ela', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
92,14,olemassa,olla,"{'Case': 'Ine', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",conj,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
93,17,.,.,,punct,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
94,7,ajoista,aika,"{'Case': 'Ela', 'Number': 'Plur'}",root,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
95,8,",",",",,punct,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
96,9,joilta,joka,"{'Case': 'Abl', 'Number': 'Plur', 'PronType': 'Ind'}",obl,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
97,12,lähdeaineistoa,lähde#aineisto,"{'Case': 'Par', 'Number': 'Sing'}",nsubj,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
98,13,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
99,16,vähän,vähän,,advmod,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
100,10,muuta,muu,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Ind'}",det,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
101,11,kirjallista,kirjallinen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Llinen', 'Number': 'Sing'}",amod,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
102,15,vain,vain,,advmod,"Erityisen arvokkaita nimet ovat puhuttaessa sellaisista ajoista, joilta muuta kirjallista lähdeaineistoa on olemassa vain vähän."
103,1,Tällainensena,tällainen,"{'Case': 'Ess', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
104,2,ajanjaksoina,ajan#jakso,"{'Case': 'Ess', 'Number': 'Plur'}",obl,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
105,9,loppua,loppu,"{'Case': 'Par', 'Derivation': 'U', 'Number': 'Sing'}",obj,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
106,16,.,.,,punct,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
107,3,onvoimme,onpoa,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
108,4,pitää,pitää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
109,5,pohjoisen,pohjoinen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
110,6,Itämeren,Itämeri,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
111,7,alueen,alue,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
112,8,rautakauden,rauta#kausi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
113,11,keskiaikaa,keski#aika,"{'Case': 'Par', 'Number': 'Sing'}",conj,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
114,14,vuodetsia,vuodetsi,"{'Case': 'Par', 'Number': 'Plur'}",conj,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
115,10,ja,ja,,cc,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
116,12,eli,eli,,cc,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
117,13,kutakuinkin,kutakuin,{'Clitic': 'Kin'},advmod,Tällainensena ajanjaksoina onvoimme pitää pohjoisen Itämeren alueen rautakauden loppua ja keskiaikaa eli kutakuinkin vuodetsia 900–1500.
