id,sent_id,form,lemma,case,deprel,sentence
35,2,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
36,5,sääntöjä,sääntö,"{'Case': 'Par', 'Number': 'Plur'}",nsubj,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
37,20,.,.,,punct,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
38,3,olemassa,olla,"{'Case': 'Ine', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
39,4,tiettyjä,tietty,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
40,8,käytettään,käyttää,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",ccomp,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
41,6,",",",",,punct,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
42,7,milloin,milloin,,advmod,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
43,9,sinuttelua,sinuttelu,"{'Case': 'Par', 'Derivation': 'U', 'Number': 'Sing'}",obj,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
44,19,tarkka,tarkka,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}",conj,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
45,10,ja,ja,,cc,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
46,11,milloin,milloin,,advmod,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
47,12,teitittelyä,teitittely,"{'Case': 'Par', 'Derivation': 'U', 'Number': 'Sing'}",conj,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
48,13,",",",",,punct,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
49,14,nyt,nyt,,advmod,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
50,15,raja,raja,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
51,16,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
52,17,ole,olla,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",cop,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
53,18,niin,niin,,advmod,"Aikaisemmin oli olemassa tiettyjä sääntöjä, milloin käytettään sinuttelua ja milloin teitittelyä , nyt raja ei ole niin tarkka."
54,1,Epäselvyys,epä#selvyys,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
55,3,tilanteita,tilanne,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
56,14,.,.,,punct,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
57,2,luo,luoda,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
58,4,",",",",,punct,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
59,5,joissa,joka,"{'Case': 'Ine', 'Number': 'Plur', 'PronType': 'Rel'}",obl,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
60,6,puhuja,puhuja,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",nsubj,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
61,7,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
62,12,parasta,hyvä,"{'Case': 'Par', 'Degree': 'Sup', 'Number': 'Sing'}",ccomp,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
63,8,tiedä,tietää,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",acl:relcl,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
64,9,minkälaista,minkälainen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Sing'}",amod,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
65,10,muotoa,muoto,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
66,11,olisi,olla,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
67,13,käyttää,käyttää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,"Epäselvyys luo tilanteita, joissa puhuja ei tiedä minkälaista muotoa olisi parasta käyttää."
68,1,Sellaisten,sellainen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
69,2,tilanteiden,tilanne,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:poss,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
70,3,epämukavuus,epä#mukavuus,"{'Case': 'Nom', 'Derivation': 'Vs', 'Number': 'Sing'}",nsubj,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
71,5,esiin,esiin,,advmod,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
72,6,kysymystä,kysymys,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
73,17,.,.,,punct,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
74,4,tuo,tuoda,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
75,7,siitä,se,"{'Case': 'Ela', 'Number': 'Sing', 'PronType': 'Dem'}",nmod,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
76,8,",",",",,punct,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
77,9,mitä,mikä,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Rel'}",obj,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
78,10,voisi,voida,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
79,16,välttäisi,välttää,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}",ccomp,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
80,11,tehdä,tehdä,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",ccomp,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
81,12,",",",",,punct,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
82,13,että,että,,mark,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
83,15,tilanteittä,tilanne,"{'Case': 'Par', 'Number': 'Plur'}",nsubj,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
84,14,sellaisia,sellainen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,"Sellaisten tilanteiden epämukavuus tuo esiin kysymystä siitä, mitä voisi tehdä, että sellaisia tilanteittä välttäisi."
85,1,Pitäisikö,pitää,"{'Clitic': 'Ko', 'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
86,3,puhuttelua,puhuttelu,"{'Case': 'Par', 'Derivation': 'U', 'Number': 'Sing'}",obj,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
87,5,koululaisille,koulu#lainen,"{'Case': 'All', 'Derivation': 'Lainen', 'Number': 'Plur'}",obl,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
88,11,kohdata,kohdata,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",ccomp,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
89,15,?,?,,punct,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
90,2,opettaa,opettaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
91,4,jo,jo,,advmod,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
92,6,",",",",,punct,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
93,7,että,että,,mark,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
94,8,niiden,se,"{'Case': 'Gen', 'Number': 'Plur', 'PronType': 'Dem'}",nsubj,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
95,9,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
96,10,pitäisi,pitää,"{'Connegative': 'Yes', 'Mood': 'Cnd', 'VerbForm': 'Fin'}",aux,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
97,13,keskustelu,keskustelu,"{'Case': 'Nom', 'Derivation': 'U', 'Number': 'Sing'}",obj,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
98,14,ongelmia,ongelma,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
99,12,sellaisia,sellainen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,"Pitäisikö opettaa puhuttelua jo koululaisille, että niiden ei pitäisi kohdata sellaisia keskustelu ongelmia?"
100,1,Minun,minä,"{'Case': 'Gen', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",nmod:poss,Minun mielestäni vastaus on ”ei”.
101,2,mielestäni,mieli,"{'Case': 'Ela', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '1'}",obl,Minun mielestäni vastaus on ”ei”.
102,3,vastaus,vastaus,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,Minun mielestäni vastaus on ”ei”.
103,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Minun mielestäni vastaus on ”ei”.
104,5,”,”,,punct,Minun mielestäni vastaus on ”ei”.
105,7,”,”,,punct,Minun mielestäni vastaus on ”ei”.
106,8,.,.,,punct,Minun mielestäni vastaus on ”ei”.
107,6,ei,ei,"{'Number': 'Sing', 'Person': '0', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Minun mielestäni vastaus on ”ei”.
108,1,Puhuttelun,puhuttelu,"{'Case': 'Gen', 'Derivation': 'U', 'Number': 'Sing'}",nmod:gobj,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
109,3,kouluissa,koulu,"{'Case': 'Ine', 'Number': 'Plur'}",nmod,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
110,2,oppiminen,oppiminen,"{'Case': 'Nom', 'Derivation': 'Minen', 'Number': 'Sing'}",nsubj:cop,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
111,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
112,5,mielestäni,mieli,"{'Case': 'Ela', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '1'}",obl,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
113,8,syystä,syy,"{'Case': 'Ela', 'Number': 'Sing'}",obl,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
114,9,.,.,,punct,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
115,6,tarpeeton,tarpeeton,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Ton', 'Number': 'Sing'}",root,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
116,7,kahdesta,kaksi,"{'Case': 'Ela', 'Number': 'Sing', 'NumType': 'Card'}",nummod,Puhuttelun oppiminen kouluissa on mielestäni tarpeeton kahdesta syystä.
117,1,Ensimmäinen,ensimmäinen,"{'Case': 'Nom', 'Derivation': 'Inen', 'Number': 'Sing', 'NumType': 'Ord'}",nsubj:cop,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
118,2,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
119,8,tavoilla,tapa,"{'Case': 'Ade', 'Number': 'Plur'}",ccomp,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
120,14,.,.,,punct,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
121,3,se,se,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Dem'}",root,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
122,4,",",",",,punct,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
123,5,että,että,,mark,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
124,7,opituilla,oppia,"{'Case': 'Ade', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
125,9,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop:own,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
126,11,vaikutus,vaikutus,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
127,6,koulussa,koulu,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
128,10,suuri,suuri,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
129,13,ymmärtämiseen,ymmärtäminen,"{'Case': 'Ill', 'Derivation': 'Minen', 'Number': 'Sing'}",nmod,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
130,12,maailman,maailma,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,"Ensimmäinen on se, että koulussa opituilla tavoilla on suuri vaikutus maailman ymmärtämiseen."
131,1,Teitittelyn,teitittely,"{'Case': 'Gen', 'Derivation': 'U', 'Number': 'Sing'}",nmod:gobj,"Teitittelyn opettaminen koulussa voi aiheuttaa käsitystä, että tietyt ihmiset, heidän aseman tai iän perusteella, ovat arvostetuimpia kuin muut."
132,3,koulussa,koulu,"{'Case': 'Ine', 'Number': 'Sing'}",nmod,"Teitittelyn opettaminen koulussa voi aiheuttaa käsitystä, että tietyt ihmiset, heidän aseman tai iän perusteella, ovat arvostetuimpia kuin muut."
133,2,opettaminen,opettaminen,"{'Case': 'Nom', 'Derivation': 'Minen', 'Number': 'Sing'}",nsubj,"Teitittelyn opettaminen koulussa voi aiheuttaa käsitystä, että tietyt ihmiset, heidän aseman tai iän perusteella, ovat arvostetuimpia kuin muut."
134,4,voi,voida,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Teitittelyn opettaminen koulussa voi aiheuttaa käsitystä, että tietyt ihmiset, heidän aseman tai iän perusteella, ovat arvostetuimpia kuin muut."
135,6,käsitystä,käsitys,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Teitittelyn opettaminen koulussa voi aiheuttaa käsitystä, että tietyt ihmiset, heidän aseman tai iän perusteella, ovat arvostetuimpia kuin muut."
136,22,.,.,,punct,"Teitittelyn opettaminen koulussa voi aiheuttaa käsitystä, että tietyt ihmiset, heidän aseman tai iän perusteella, ovat arvostetuimpia kuin muut."
137,5,aiheuttaa,aiheuttaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,"Teitittelyn opettaminen koulussa voi aiheuttaa käsitystä, että tietyt ihmiset, heidän aseman tai iän perusteella, ovat arvostetuimpia kuin muut."
