id,sent_id,form,lemma,case,deprel,sentence
44,26,ulos,ulos,,advmod,"Huoneessa on henkilö, jonka tehtävänä on ottaa toisesta luukusta vastaan paperille kirjoitettuja kiinankielisiä viestejä, kirjoittaa niihin vastaus ja työntää vastaus paperilapulla toisesta luukusta ulos."
45,23,paperilapulla,paperi#lappu,"{'Case': 'Ade', 'Number': 'Sing'}",nmod,"Huoneessa on henkilö, jonka tehtävänä on ottaa toisesta luukusta vastaan paperille kirjoitettuja kiinankielisiä viestejä, kirjoittaa niihin vastaus ja työntää vastaus paperilapulla toisesta luukusta ulos."
46,25,luukusta,luukku,"{'Case': 'Ela', 'Number': 'Sing'}",nmod,"Huoneessa on henkilö, jonka tehtävänä on ottaa toisesta luukusta vastaan paperille kirjoitettuja kiinankielisiä viestejä, kirjoittaa niihin vastaus ja työntää vastaus paperilapulla toisesta luukusta ulos."
47,24,toisesta,toinen,"{'Case': 'Ela', 'Derivation': 'Inen', 'Number': 'Sing', 'NumType': 'Ord'}",det,"Huoneessa on henkilö, jonka tehtävänä on ottaa toisesta luukusta vastaan paperille kirjoitettuja kiinankielisiä viestejä, kirjoittaa niihin vastaus ja työntää vastaus paperilapulla toisesta luukusta ulos."
48,1,Henkilö,henkilö,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
49,3,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
50,5,kiinaa,kiina,"{'Case': 'Par', 'Number': 'Sing'}",obj,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
51,7,osaa,osata,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",conj,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
52,11,.,.,,punct,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
53,2,huoneessa,huone,"{'Case': 'Ine', 'Number': 'Sing'}",nmod,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
54,4,osaa,osata,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",root,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
55,6,eikä,ei,"{'Clitic': 'Ka', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",cc,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
56,8,lukea,lukea,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
57,9,sen,se,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}",nmod:poss,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
58,10,kirjoitus-merkkejä,kirjoitus#merkki,"{'Case': 'Par', 'Number': 'Plur'}",obj,Henkilö huoneessa ei osaa kiinaa eikä osaa lukea sen kirjoitus-merkkejä.
59,1,Sen,se,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}",obl,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
60,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop:own,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
61,7,ohjeet,ohje,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
62,15,.,.,,punct,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
63,2,sijaan,sijaan,{'AdpType': 'Post'},case,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
64,3,hänellä,hän,"{'Case': 'Ade', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",root,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
65,5,hyvin,hyvin,,advmod,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
66,6,yksityiskohtaiset,yksityis#kohtainen,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
67,14,muodostaa,muodostaa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",acl:relcl,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
68,8,",",",",,punct,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
69,10,avulla,apu,"{'Case': 'Ade', 'Derivation': 'U', 'Number': 'Sing'}",obl,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
70,12,tu-lee,tu#lee,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
71,13,vastauksensa,vastaus,"{'Case': 'Gen', 'Number': 'Sing', 'Person[psor]': '3'}",obj,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
72,9,joiden,joka,"{'Case': 'Gen', 'Number': 'Plur', 'PronType': 'Rel'}",nmod:poss,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
73,11,hänen,hän,"{'Case': 'Gen', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",nmod:poss,"Sen sijaan hänellä on hyvin yksityiskohtaiset ohjeet, joiden avulla hänen tu-lee vastauksensa muodostaa."
74,1,Ohjeet,ohje,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
75,2,kuitenkin,kuitenkin,,advmod,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
76,6,muotoa,muoto,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
77,11,kuvattu,kuvata,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",conj,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
78,17,.,.,,punct,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
79,3,koskevat,koskea,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
80,4,vain,vain,,advmod,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
81,5,merkkien,merkki,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:poss,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
82,7,",",",",,punct,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
83,8,eikä,ei,"{'Clitic': 'Ka', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",cc,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
84,9,niissä,se,"{'Case': 'Ine', 'Number': 'Plur', 'PronType': 'Dem'}",obl,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
85,10,ole,olla,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",aux:pass,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
86,16,merkitystä,merkitys,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
87,12,yhdenkään,yksi,{'Clitic': 'Kaan'},det,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
88,13,kiinan,kiina,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
89,14,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
90,15,sanan,sana,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Ohjeet kuitenkin koskevat vain merkkien muotoa, eikä niissä ole kuvattu yhdenkään kiinan kielen sanan merkitystä."
91,1,Henkilö,henkilö,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
92,2,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
93,3,siten,siten,,advmod,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
94,5,sanaakaan,sana,"{'Case': 'Par', 'Clitic': 'Kaan', 'Number': 'Sing'}",obj,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
95,14,ymmärrä,ymmärtää,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",conj,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
96,20,.,.,,punct,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
97,4,ymmärrä,ymmärtää,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",root,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
98,6,viesteistä,vieste,"{'Case': 'Ela', 'Number': 'Plur'}",nmod,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
99,7,",",",",,punct,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
100,8,joita,joka,"{'Case': 'Par', 'Number': 'Plur', 'PronType': 'Rel'}",obj,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
101,9,hänelle,hän,"{'Case': 'All', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",obl,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
102,10,lähetetään,lähettää,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",acl:relcl,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
103,11,",",",",,punct,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
104,12,eikä,ei,"{'Clitic': 'Ka', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",cc,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
105,13,hän,hän,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",nsubj,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
106,15,vastauksia,vastaus,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
107,16,",",",",,punct,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
108,17,joita,joka,"{'Case': 'Par', 'Number': 'Plur', 'PronType': 'Rel'}",obj,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
109,18,niihin,se,"{'Case': 'Ill', 'Number': 'Plur', 'PronType': 'Dem'}",obl,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
110,19,antaa,antaa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",acl:relcl,"Henkilö ei siten ymmärrä sanaakaan viesteistä, joita hänelle lähetetään, eikä hän ymmärrä vastauksia, joita niihin antaa."
111,1,Tästä,tämä,"{'Case': 'Ela', 'Number': 'Sing', 'PronType': 'Dem'}",obl,"Tästä huolimatta hän oppii tunnistamaan merkkejä ja lukemaan ohjeita niin hyvin, että henkilöt huoneen ulkopuolella erehtyvät luulemaan keskustelevansa kiinaa taitavan henkilön kanssa.Kiinalainen huone oli puheenvuoro aikakautensa tekoälyjä koskevaan keskuste-luun."
112,3,hän,hän,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",nsubj,"Tästä huolimatta hän oppii tunnistamaan merkkejä ja lukemaan ohjeita niin hyvin, että henkilöt huoneen ulkopuolella erehtyvät luulemaan keskustelevansa kiinaa taitavan henkilön kanssa.Kiinalainen huone oli puheenvuoro aikakautensa tekoälyjä koskevaan keskuste-luun."
113,5,tunnistamaan,tunnistaa,"{'Case': 'Ill', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,"Tästä huolimatta hän oppii tunnistamaan merkkejä ja lukemaan ohjeita niin hyvin, että henkilöt huoneen ulkopuolella erehtyvät luulemaan keskustelevansa kiinaa taitavan henkilön kanssa.Kiinalainen huone oli puheenvuoro aikakautensa tekoälyjä koskevaan keskuste-luun."
114,31,.,.,,punct,"Tästä huolimatta hän oppii tunnistamaan merkkejä ja lukemaan ohjeita niin hyvin, että henkilöt huoneen ulkopuolella erehtyvät luulemaan keskustelevansa kiinaa taitavan henkilön kanssa.Kiinalainen huone oli puheenvuoro aikakautensa tekoälyjä koskevaan keskuste-luun."
