id,sent_id,form,lemma,case,deprel,sentence
18,4,pääasiallisesti,pää#asiallisesti,{'Derivation': 'Sti'},advmod,Kirjoittamisen vaikeudet käsitellään pääasiallisesti lapsien kirjoittamisen osataidojen kehitystä ja niihin liittyviä ongelmia.
19,7,osataidojen,osa#taito,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:gsubj,Kirjoittamisen vaikeudet käsitellään pääasiallisesti lapsien kirjoittamisen osataidojen kehitystä ja niihin liittyviä ongelmia.
20,12,ongelmia,ongelma,"{'Case': 'Par', 'Number': 'Plur'}",conj,Kirjoittamisen vaikeudet käsitellään pääasiallisesti lapsien kirjoittamisen osataidojen kehitystä ja niihin liittyviä ongelmia.
21,5,lapsien,lapsi,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:gobj,Kirjoittamisen vaikeudet käsitellään pääasiallisesti lapsien kirjoittamisen osataidojen kehitystä ja niihin liittyviä ongelmia.
22,6,kirjoittamisen,kirjoittaminen,"{'Case': 'Gen', 'Derivation': 'Minen', 'Number': 'Sing'}",nmod:poss,Kirjoittamisen vaikeudet käsitellään pääasiallisesti lapsien kirjoittamisen osataidojen kehitystä ja niihin liittyviä ongelmia.
23,9,ja,ja,,cc,Kirjoittamisen vaikeudet käsitellään pääasiallisesti lapsien kirjoittamisen osataidojen kehitystä ja niihin liittyviä ongelmia.
24,11,liittyviä,liittyä,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",acl,Kirjoittamisen vaikeudet käsitellään pääasiallisesti lapsien kirjoittamisen osataidojen kehitystä ja niihin liittyviä ongelmia.
25,10,niihin,se,"{'Case': 'Ill', 'Number': 'Plur', 'PronType': 'Dem'}",obl,Kirjoittamisen vaikeudet käsitellään pääasiallisesti lapsien kirjoittamisen osataidojen kehitystä ja niihin liittyviä ongelmia.
26,1,Kirjoittamisen,kirjoittaminen,"{'Case': 'Gen', 'Derivation': 'Minen', 'Number': 'Sing'}",nmod:poss,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
27,2,osataidoksi,osa#taito,"{'Case': 'Tra', 'Number': 'Sing'}",xcomp:ds,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
28,7,kirjoittaminen,kirjoittaminen,"{'Case': 'Nom', 'Derivation': 'Minen', 'Number': 'Sing'}",obj,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
29,13,.,.,,punct,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
30,3,luetaan,lukea,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
31,4,kirjoittajien,kirjoittaja,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Plur'}",nmod,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
32,6,käsin,käsi,"{'Case': 'Ins', 'Number': 'Plur'}",nmod,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
33,9,oikeinkirjoitus,oikein#kirjoitus,"{'Case': 'Nom', 'Number': 'Sing'}",conj,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
34,12,kirjoittaminen,kirjoittaminen,"{'Case': 'Nom', 'Derivation': 'Minen', 'Number': 'Sing'}",conj,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
35,5,mukaan,mukaan,{'AdpType': 'Post'},case,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
36,8,",",",",,punct,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
37,10,ja,ja,,cc,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
38,11,tuottava,tuottaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",amod,"Kirjoittamisen osataidoksi luetaan kirjoittajien mukaan käsin kirjoittaminen, oikeinkirjoitus ja tuottava kirjoittaminen."
39,1,Toisiin,toisiin,,advmod,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
40,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
41,11,käyttäminen,käyttäminen,"{'Case': 'Nom', 'Derivation': 'Minen', 'Number': 'Sing'}",nsubj:cop,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
42,13,.,.,,punct,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
43,2,sanoen,sanoen,,fixed,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
44,3,kyseessä,kyse,"{'Case': 'Ine', 'Number': 'Sing'}",root,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
45,5,motoristen,motorinen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
46,6,",",",",,punct,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
47,7,kognitiivisten,kognitiivinen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",conj,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
48,9,kielellisten,kielellinen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Llinen', 'Number': 'Plur'}",conj,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
49,8,ja,ja,,cc,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
50,10,taitojen,taito,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:gobj,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
51,12,samanaikaisesti,samanaikaisesti,{'Derivation': 'Sti'},advmod,"Toisiin sanoen kyseessä on motoristen, kognitiivisten ja kielellisten taitojen käyttäminen samanaikaisesti."
52,1,Tutkijat,tutkija,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Plur'}",nsubj,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
53,2,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
54,16,erityyppisiä,eri#tyyppinen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",ccomp,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
55,17,.,.,,punct,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
56,3,havainneet,havaita,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",root,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
57,4,",",",",,punct,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
58,5,että,että,,mark,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
59,6,:,:,,punct,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
60,11,kirjottaminen,kirjottaminen,"{'Case': 'Nom', 'Derivation': 'Minen', 'Number': 'Sing'}",nsubj:cop,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
61,12,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
62,15,näkökulmasta,näkö#kulma,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
63,7,1.,1.,{'NumType': 'Ord'},nummod,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
64,10,näppäimistöllä,näppäimistö,"{'Case': 'Ade', 'Number': 'Sing'}",conj,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
65,8,Käsin,käsi,"{'Case': 'Ins', 'Number': 'Plur'}",nmod,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
66,9,ja,ja,,cc,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
67,13,aivojen,aivot,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:gsubj,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
68,14,aktivoitumisen,aktivoituminen,"{'Case': 'Gen', 'Derivation': 'Minen', 'Number': 'Sing'}",nmod:poss,"Tutkijat ovat havainneet, että: 1. Käsin ja näppäimistöllä kirjottaminen ovat aivojen aktivoitumisen näkökulmasta erityyppisiä."
69,1,Todennäköisesti,toden#näköisesti,{'Derivation': 'Sti'},advmod,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
70,3,kirjoittaja,kirjoittaja,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",nsubj,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
71,6,kirjaimet,kirjain,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
72,7,paremmin,hyvin,{'Degree': 'Cmp'},advmod,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
73,8,muistissa,muisti,"{'Case': 'Ine', 'Number': 'Sing'}",obl,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
74,13,.,.,,punct,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
75,2,pysyvät,pysyä,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
76,4,käsin,käsi,"{'Case': 'Ins', 'Number': 'Plur'}",obl,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
77,5,kirjoitetut,kirjoittaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
78,9,kuin,kuin,,mark,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
79,11,kirjoitetut,kirjoittaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
80,10,näppäimistöllä,näppäimistö,"{'Case': 'Ade', 'Number': 'Sing'}",obl,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
81,12,kirjaimet,kirjain,"{'Case': 'Nom', 'Number': 'Plur'}",advcl,Todennäköisesti pysyvät kirjoittaja käsin kirjoitetut kirjaimet paremmin muistissa kuin näppäimistöllä kirjoitetut kirjaimet.
82,1,2.,2.,{'NumType': 'Ord'},root,2.
83,1,Lapsen,lapsi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
84,2,oikeinkirjoitustaido,oikein#kirjoitus#taido,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
85,3,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
86,4,useimmiten,useimmiten,,advmod,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
87,5,jonkinlaisessa,jonkinlainen,"{'Case': 'Ine', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Sing'}",amod,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
88,9,tason,taso,"{'Case': 'Gen', 'Number': 'Sing'}",nmod,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
89,11,.,.,,punct,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
90,6,vastavuudessa,vastavuus,"{'Case': 'Ine', 'Derivation': 'Vs', 'Number': 'Sing'}",root,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
91,7,hänen,hän,"{'Case': 'Gen', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",nmod:poss,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
92,8,lukutaidon,luku#taito,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
93,10,kanssa,kanssa,{'AdpType': 'Post'},case,Lapsen oikeinkirjoitustaido on useimmiten jonkinlaisessa vastavuudessa hänen lukutaidon tason kanssa.
94,1,“,“,,punct,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
95,5,harjoittelussa,harjoittelu,"{'Case': 'Ine', 'Derivation': 'U', 'Number': 'Sing'}",obl,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
96,6,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '0', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
97,8,osata,osata,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
98,18,.,.,,punct,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
99,2,Suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
100,3,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
101,4,oikeinkirjoituksen,oikein#kirjoitus,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
102,7,keskeistä,keskeinen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",root,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
103,9,erotella,erotella,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
104,16,harjoitella,harjoitella,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",conj,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
105,10,sanasta,sana,"{'Case': 'Ela', 'Number': 'Sing'}",obl,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
106,11,tavut,tapu,"{'Case': 'Nom', 'Number': 'Plur'}",obj,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
107,12,ja,ja,,cc,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
108,13,tavuista,tapu,"{'Case': 'Ela', 'Number': 'Plur'}",conj,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
109,14,äänteet,äänne,"{'Case': 'Nom', 'Number': 'Plur'}",conj,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
110,15,sekä,sekä,,cc,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
111,17,äänne-kirjainvastavuutta,äänne#kirjain#vastavuus,"{'Case': 'Par', 'Derivation': 'Vs', 'Number': 'Sing'}",obj,“Suomen kielen oikeinkirjoituksen harjoittelussa on keskeistä osata erotella sanasta tavut ja tavuista äänteet sekä harjoitella äänne-kirjainvastavuutta.
112,1,Suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
113,2,kielen,kieli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
114,4,vuoksi,vuoksi,{'AdpType': 'Post'},case,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
115,3,rakenteen,rakenne,"{'Case': 'Gen', 'Number': 'Sing'}",obl,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
116,5,tavut,tapu,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj:cop,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
117,6,ovatkin,olla,"{'Clitic': 'Kin', 'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
118,7,keskeinen,keskeinen,"{'Case': 'Nom', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
119,8,harjoittelun,harjoittelu,"{'Case': 'Gen', 'Derivation': 'U', 'Number': 'Sing'}",nmod:poss,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
120,10,.,.,,punct,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
121,11,”,”,,punct,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
122,9,kohde,kohde,"{'Case': 'Nom', 'Number': 'Sing'}",root,Suomen kielen rakenteen vuoksi tavut ovatkin keskeinen harjoittelun kohde.”
123,1,3.,3.,{'NumType': 'Ord'},obl,"3. Tekstin tuottaminen on monimutkainen prosessi, vaatiessaan kirjoittajalta mm. itsesäätelykykyjä ja koostuu a) suunnitelusta, b) tekstin muodostamisesta ja c) tekstin arvioinnista."
